,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
9509,1051482.0,1170,fifth avenue,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016040001.0,-73.954433,40.789156,111.0,8.0,16800.0,mn1101
9510,1051485.0,1425,madison avenue,10029,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016040023.0,-73.953032,40.788758,111.0,8.0,16800.0,mn1101
9511,1051486.0,1200,5 avenue,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016077501.0,-73.953388,40.791138,111.0,8.0,16800.0,mn1101
9512,1051486.0,1200,5 avenue,10029,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2019.0,0,0.0,1016077501.0,-73.953388,40.791138,111.0,8.0,16800.0,mn1101
9513,1051486.0,1200,5 avenue,10029,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2020.0,0,0.0,1016077501.0,-73.953388,40.791138,111.0,8.0,16800.0,mn1101
9514,1051489.0,1214,fifth avenue,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016077503.0,-73.952376,40.791313,111.0,8.0,16800.0,mn1101
9515,1051491.0,1215,fifth avenue,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016080001.0,-73.9529,40.79181,111.0,8.0,16800.0,mn1101
9516,1051496.0,1216,5 avenue,10029,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016080069.0,-73.952174,40.792101,111.0,8.0,16800.0,mn1101
9517,1051499.0,1230,fifth avenue,10029,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016100001.0,-73.951992,40.793072,111.0,8.0,16800.0,mn1101
9518,1051513.0,1249,fifth avenue,10029,manhattan,active,3.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016110001.0,-73.951175,40.794181,111.0,8.0,16800.0,mn1101
9519,1051516.0,1255,fifth avenue,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016137501.0,-73.95055,40.79505,111.0,9.0,17401.0,mn1101
9520,1051578.0,1270,5 avenue,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016140001.0,-73.950029,40.795745,111.0,9.0,17401.0,mn1101
9521,1051695.0,1245,park avenue,10128,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016240001.0,-73.952149,40.786647,111.0,8.0,15802.0,mn1101
9522,1051717.0,1249,park avenue,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016240069.0,-73.95225,40.786946,111.0,8.0,15802.0,mn1101
9523,1051954.0,1405,park ave,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016320001.0,-73.948703,40.791797,111.0,8.0,16600.0,mn1101
9524,1052015.0,105,east 106 street,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016340003.0,-73.947428,40.792741,111.0,8.0,17200.0,mn1101
9525,1052876.0,321,east 111 street,10029,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1016830013.0,-73.939233,40.793459,111.0,8.0,18000.0,mn1102
9526,1053222.0,86,west 119 street,10026,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017170069.0,-73.947892,40.803788,110.0,9.0,19000.0,mn1001
9527,1053499.0,55,west 125 street,10027,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017230010.0,-73.94427,40.80727,110.0,9.0,20000.0,mn1001
9528,1053887.0,45,west 132 street,10037,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017300009.0,-73.940481,40.811476,110.0,9.0,21200.0,mn1002
9529,1053888.0,25,west 132 street,10037,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017300025.0,-73.940029,40.811289,110.0,9.0,21200.0,mn1002
9530,1053890.0,2186,5 avenue,10037,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017300036.0,-73.938494,40.811593,110.0,9.0,21200.0,mn1002
9531,1053892.0,10,west 135 street,10037,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017300045.0,-73.938196,40.812973,110.0,9.0,21200.0,mn1002
9532,1053895.0,40,west 135 street,10037,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017300064.0,-73.939644,40.813586,110.0,9.0,21200.0,mn1002
9533,1053898.0,470,lenox avenue,10037,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017300075.0,-73.94165,40.813008,110.0,9.0,21200.0,mn1002
9534,1053898.0,470,lenox avenue,10037,manhattan,active,1.0,nyc health department audit,2022.0,0,0,0,2019.0,0,0.0,1017300075.0,-73.94165,40.813008,110.0,9.0,21200.0,mn1002
9535,1053898.0,470,lenox avenue,10037,manhattan,active,1.0,nyc health department audit,2022.0,0,0,0,2020.0,0,0.0,1017300075.0,-73.94165,40.813008,110.0,9.0,21200.0,mn1002
9536,1053898.0,470,lenox avenue,10037,manhattan,active,1.0,nyc health department audit,2022.0,0,0,0,2021.0,0,0.0,1017300075.0,-73.94165,40.813008,110.0,9.0,21200.0,mn1002
9537,1053899.0,506,lenox avenue,10037,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017340001.0,-73.940659,40.814358,110.0,9.0,21200.0,mn1002
9538,1054003.0,17,east 124 street,10035,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017490010.0,-73.941844,40.805364,111.0,9.0,19800.0,mn1102
9539,1054344.0,2289,5 avenue,10037,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017630001.0,-73.936012,40.814945,111.0,9.0,21000.0,mn1102
9540,1054408.0,114,east 122 street,10035,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017700159.0,-73.939701,40.802802,111.0,9.0,19600.0,mn1102
9541,1054472.0,103,east  125 street,10035,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017740001.0,-73.938666,40.804909,111.0,9.0,19600.0,mn1102
9542,1054497.0,2322,3 avenue,10035,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017750033.0,-73.93526,40.804465,111.0,8.0,24200.0,mn1102
9543,1054505.0,110,east 129 street,10035,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017770005.0,-73.936695,40.807387,111.0,9.0,24200.0,mn1102
9544,1054626.0,2253,third avenue,10035,manhattan,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,1017870001.0,-73.936989,40.802079,111.0,8.0,19400.0,mn1102
9545,1054629.0,2391,2 avenue,10035,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2019.0,0,0.0,1017870080.0,-73.935371,40.801798,111.0,8.0,19400.0,mn1102
9546,1054629.0,2391,2 avenue,10035,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2020.0,0,0.0,1017870080.0,-73.935371,40.801798,111.0,8.0,19400.0,mn1102
9547,1054629.0,2391,2 avenue,10035,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2021.0,0,0.0,1017870080.0,-73.935371,40.801798,111.0,8.0,19400.0,mn1102
9548,1054629.0,2391,2 avenue,10035,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1017870080.0,-73.935371,40.801798,111.0,8.0,19400.0,mn1102
9549,1055055.0,132,west 116 street,10026,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2019.0,0,0.0,1018250051.0,-73.950884,40.802519,110.0,9.0,21800.0,mn1001
9550,1055055.0,132,west 116 street,10026,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2020.0,0,0.0,1018250051.0,-73.950884,40.802519,110.0,9.0,21800.0,mn1001
9551,1055055.0,132,west 116 street,10026,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2021.0,0,0.0,1018250051.0,-73.950884,40.802519,110.0,9.0,21800.0,mn1001
9552,1055254.0,65,west   96 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018327502.0,-73.967128,40.792699,107.0,7.0,18100.0,mn0702
9553,1055256.0,41,west   96 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018320010.0,-73.966312,40.792355,107.0,7.0,18100.0,mn0702
9554,1055258.0,27,west   96 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018320016.0,-73.965857,40.792166,107.0,7.0,18100.0,mn0702
9555,1055262.0,7,west   96 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018320025.0,-73.965207,40.791894,107.0,7.0,18100.0,mn0702
9556,1055265.0,50,west 97 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018320043.0,-73.966301,40.793242,107.0,7.0,18100.0,mn0702
9557,1055287.0,392,central park west,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018337503.0,-73.963159,40.793779,107.0,7.0,18500.0,mn0703
9558,1055288.0,400,central park west,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018337504.0,-73.963036,40.793946,107.0,7.0,18500.0,mn0703
9559,1055302.0,410,central park west,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018360036.0,-73.96244,40.794764,107.0,7.0,18900.0,mn0703
9560,1055309.0,415,central park west,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018370029.0,-73.962223,40.795055,107.0,7.0,18900.0,mn0703
9561,1055495.0,444,central park west,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018400029.0,-73.960791,40.797011,107.0,7.0,18900.0,mn0703
9562,1055718.0,193,manhattan avenue,10025,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2019.0,0,0.0,1018440012.0,-73.96036,40.800203,107.0,7.0,19300.0,mn0703
9563,1055718.0,193,manhattan avenue,10025,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2020.0,0,0.0,1018440012.0,-73.96036,40.800203,107.0,7.0,19300.0,mn0703
9564,1055718.0,193,manhattan avenue,10025,manhattan,active,1.0,nyc health department inspection,2022.0,0,0,0,2021.0,0,0.0,1018440012.0,-73.96036,40.800203,107.0,7.0,19300.0,mn0703
9565,1055718.0,193,manhattan avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018440012.0,-73.96036,40.800203,107.0,7.0,19300.0,mn0703
9566,1055893.0,127,west 96 street,10025,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018510012.0,-73.968475,40.793267,107.0,7.0,18100.0,mn0702
9567,1055899.0,765,amsterdam avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018520001.0,-73.969702,40.79495,107.0,7.0,18500.0,mn0703
9568,1055902.0,788,columbus avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018520020.0,-73.966326,40.794518,107.0,7.0,18500.0,mn0703
9569,1055905.0,792,columbus avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018520031.0,-73.966744,40.79541,107.0,7.0,18500.0,mn0703
9570,1056034.0,412,cathedral parkway,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018640039.0,-73.961738,40.80207,107.0,7.0,19300.0,mn0703
9571,1056035.0,1111,amsterdam avenue,10025,manhattan,active,3.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018670001.0,-73.961751,40.805841,109.0,7.0,20101.0,mn0901
9572,1056035.0,1111,amsterdam avenue,10025,manhattan,active,6.0,nyc health department audit & inspection,2022.0,0,0,0,2019.0,0,0.0,1018670001.0,-73.961751,40.805841,109.0,7.0,20101.0,mn0901
9573,1056035.0,1111,amsterdam avenue,10025,manhattan,active,6.0,nyc health department audit & inspection,2022.0,0,0,0,2020.0,0,0.0,1018670001.0,-73.961751,40.805841,109.0,7.0,20101.0,mn0901
9574,1056035.0,1111,amsterdam avenue,10025,manhattan,active,6.0,nyc health department audit & inspection,2022.0,0,0,0,2021.0,0,0.0,1018670001.0,-73.961751,40.805841,109.0,7.0,20101.0,mn0901
9575,1056055.0,420,west 116 street,10027,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018670067.0,-73.960179,40.806447,109.0,7.0,20101.0,mn0901
9576,1056372.0,760-768,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018690001.0,-73.972638,40.796018,107.0,7.0,18300.0,mn0702
9577,1056383.0,220,west 98 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018690044.0,-73.97028,40.795719,107.0,7.0,18300.0,mn0702
9578,1056384.0,240,west  98 street,10025,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018697503.0,-73.971157,40.796089,107.0,7.0,18300.0,mn0702
9579,1056386.0,780,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018697502.0,-73.972002,40.796348,107.0,7.0,18300.0,mn0702
9580,1056393.0,800,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018700004.0,-73.972027,40.796861,107.0,7.0,18700.0,mn0703
9581,1056451.0,808,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018710001.0,-73.971323,40.797234,107.0,7.0,18700.0,mn0703
9582,1056459.0,233,west  99 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018710020.0,-73.969886,40.796397,107.0,7.0,18700.0,mn0703
9583,1056464.0,216,west 100 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018710042.0,-73.969308,40.796965,107.0,7.0,18700.0,mn0703
9584,1056465.0,2628,broadway,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018717502.0,-73.970135,40.796902,107.0,7.0,18700.0,mn0703
9585,1056466.0,250,west 100 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018710052.0,-73.970687,40.797533,107.0,7.0,18700.0,mn0703
9586,1056468.0,820,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018710061.0,-73.971438,40.797662,107.0,7.0,18700.0,mn0703
9587,1056483.0,832,amsterdam avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018720029.0,-73.968221,40.797016,107.0,7.0,18700.0,mn0703
9588,1056485.0,210,west  101 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018720043.0,-73.968755,40.797538,107.0,7.0,18700.0,mn0703
9589,1056493.0,838,west end avenue,10025,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018720061.0,-73.970911,40.798387,107.0,7.0,18700.0,mn0703
9590,1056510.0,850,amsterdam avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018730031.0,-73.967801,40.797587,107.0,7.0,18700.0,mn0703
9591,1056550.0,246,west 103 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018740058.0,-73.969303,40.799413,107.0,7.0,19100.0,mn0703
9592,1056551.0,878,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018740061.0,-73.970101,40.799498,107.0,7.0,19100.0,mn0703
9593,1056558.0,235,west 102 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018747501.0,-73.969437,40.798669,107.0,7.0,19100.0,mn0703
9594,1056560.0,884,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018750001.0,-73.969866,40.799816,107.0,7.0,19100.0,mn0703
9595,1056578.0,250,west 104 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018750058.0,-73.968916,40.800074,107.0,7.0,19100.0,mn0703
9596,1056579.0,890,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018750061.0,-73.969686,40.800063,107.0,7.0,19100.0,mn0703
9597,1056582.0,900,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018760001.0,-73.969064,40.800253,107.0,7.0,19100.0,mn0703
9598,1056583.0,245,west 104 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018760007.0,-73.968718,40.800011,107.0,7.0,19100.0,mn0703
9599,1056586.0,2720,broadway,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018760020.0,-73.967789,40.799717,107.0,7.0,19100.0,mn0703
9600,1056600.0,230,west 105 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018760046.0,-73.967377,40.800247,107.0,7.0,19100.0,mn0703
9601,1056604.0,910,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018760061.0,-73.969255,40.800664,107.0,7.0,19100.0,mn0703
9602,1056607.0,924,west end avenue,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018770001.0,-73.968815,40.800969,107.0,7.0,19100.0,mn0703
9603,1056631.0,225,duke ellington boulevard,10025,manhattan,active,2.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018780012.0,-73.967298,40.801119,107.0,7.0,19500.0,mn0703
9604,1056635.0,211,west 106 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018780021.0,-73.966637,40.800839,107.0,7.0,19500.0,mn0703
9605,1056636.0,207,west 106 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018780025.0,-73.96633,40.800707,107.0,7.0,19500.0,mn0703
9606,1056647.0,245,west 107 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018790001.0,-73.967221,40.80197,107.0,7.0,19500.0,mn0703
9607,1056659.0,200,west 108 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018790036.0,-73.965058,40.80186,107.0,7.0,19500.0,mn0703
9608,1056673.0,255,west 108 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018800001.0,-73.967257,40.802805,107.0,7.0,19500.0,mn0703
9609,1056715.0,514,cathedral parkway,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018817503.0,-73.965079,40.803474,107.0,7.0,19500.0,mn0703
9610,1056866.0,520,west 110 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018817502.0,-73.965451,40.80363,107.0,7.0,19500.0,mn0703
9611,1056904.0,535,west 110 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018820008.0,-73.965797,40.803795,109.0,7.0,19900.0,mn0901
9612,1056906.0,515,cathedral parkway,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018820020.0,-73.964707,40.803336,109.0,7.0,19900.0,mn0901
9613,1056907.0,509,cathedral parkway,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018820024.0,-73.964501,40.803251,109.0,7.0,19900.0,mn0901
9614,1056913.0,528,west 111 street,10025,manhattan,not active,0.0,other,2022.0,0,0,0,2022.0,0,0.0,1018820051.0,-73.965103,40.804349,109.0,7.0,19900.0,mn0901
9615,1056918.0,527,west 110 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018827501.0,-73.965118,40.803512,109.0,7.0,19900.0,mn0901
9616,1056988.0,542,west 112 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018830059.0,-73.964962,40.805104,109.0,7.0,19900.0,mn0901
9617,1056992.0,533,west 112 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018840011.0,-73.964782,40.805046,109.0,7.0,19900.0,mn0901
9618,1056993.0,523,west 112 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018840015.0,-73.964301,40.804846,109.0,7.0,19900.0,mn0901
9619,1056994.0,521,west 112 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018840018.0,-73.964258,40.804827,109.0,7.0,19900.0,mn0901
9620,1057003.0,526,west 113 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018840043.0,-73.963792,40.80543,109.0,7.0,19900.0,mn0901
9621,1057004.0,530,west 113 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018840046.0,-73.963875,40.805466,109.0,7.0,19900.0,mn0901
9622,1057005.0,536 west,west 113 street,10025,manhattan,active,1.0,self-reported annual inspection,2022.0,0,0,0,2022.0,0,0.0,1018840048.0,-73.963998,40.805518,109.0,7.0,19900.0,mn0901
